ricoh_process_time,yolo_frame_time,lidar_scan_time,yolo_processing_time,person_id,yolo_angle_deg,lidar_mean_x_rover,lidar_mean_y_rover,lidar_angle_deg_rover
1783396717.7846441,1783396717.5968602,1783396717.5346441,0.18778395652770996,1,67.3704314822562,0.9513823801372414,1.5434013433493685,58.34951818924906
1783396717.8439863,1783396717.7830193,1783396717.5939863,0.06096696853637695,1,60.149828699285514,1.5122908451550428,1.872906671788251,51.0806306584429
1783396717.8941371,1783396717.7830193,1783396717.6441371,0.11111783981323242,1,60.149828699285514,1.7130694321455548,2.1913002501724073,51.98314996908471
1783396717.943511,1783396717.7830193,1783396717.693511,0.1604917049407959,1,60.149828699285514,1.7130694321455548,2.1913002501724073,51.98314996908471
1783396717.9950316,1783396717.950927,1783396717.7450316,0.044104576110839844,1,64.7168893293279,1.5640044075840085,2.3960961213787058,56.86630018355636
1783396718.0437446,1783396717.950927,1783396717.7937446,0.09281754493713379,1,64.7168893293279,1.5640044075840085,2.3960961213787058,56.86630018355636
1783396718.0930762,1783396717.950927,1783396717.8430762,0.1421492099761963,1,64.7168893293279,1.6626933143901266,2.979325418179048,60.83511389045855
1783396718.1454298,1783396718.119009,1783396717.8954298,0.02642083168029785,1,76.62236667533452,1.00192784080366,2.452954477354357,67.78206828274102
1783396718.204237,1783396718.119009,1783396717.954237,0.08522796630859375,1,76.62236667533452,1.0244647605378034,3.2691512342054265,72.60040113808778
1783396718.2649527,1783396718.119009,1783396718.0149527,0.14594364166259766,1,76.62236667533452,1.0244647605378034,3.2691512342054265,72.60040113808778
1783396718.3243413,1783396718.2829769,1783396718.0743413,0.041364431381225586,1,92.0709226910152,0.1681489840460252,3.4319259357263165,87.19500676931852
1783396718.372061,1783396718.2829769,1783396718.122061,0.08908414840698242,1,92.0709226910152,-0.24579503056444882,4.174537369877584,93.36966136290754
1783396718.4189472,1783396718.2829769,1783396718.1689472,0.1359703540802002,1,92.0709226910152,-0.24579503056444882,4.174537369877584,93.36966136290754
1783396718.4648945,1783396718.4518976,1783396718.2148945,0.012996912002563477,1,113.70744567961985,-1.20544206223384,3.5642444607045674,108.68574727892953
1783396718.5171888,1783396718.4518976,1783396718.2671888,0.06529116630554199,1,113.70744567961985,-1.20544206223384,3.5642444607045674,108.68574727892953
1783396718.5651114,1783396718.4518976,1783396718.3151114,0.11321377754211426,1,113.70744567961985,-1.20544206223384,3.5642444607045674,108.68574727892953
1783396718.6977644,1783396718.6169178,1783396718.4477644,0.08084654808044434,1,131.65756530900688,-1.9697342732699263,3.4761033078906087,119.53806359663274
1783396718.7465935,1783396718.6169178,1783396718.4965935,0.12967562675476074,1,131.65756530900688,-2.097899348973885,3.5983509566726335,120.2429071916488
1783396718.7947483,1783396718.7906291,1783396718.5447483,0.004119157791137695,1,136.93839436769395,-2.264824331611357,3.590558842221471,122.2425853346715
1783396718.842218,1783396718.7906291,1783396718.592218,0.05158877372741699,1,136.93839436769395,-2.264824331611357,3.590558842221471,122.2425853346715
1783396718.892035,1783396718.7906291,1783396718.642035,0.10140585899353027,1,136.93839436769395,-2.205786721695585,3.516328342609543,122.0999779074551
1783396718.9418142,1783396718.7906291,1783396718.6918142,0.1511850357055664,1,136.93839436769395,-2.205786721695585,3.516328342609543,122.0999779074551
1783396718.9962993,1783396718.9555595,1783396718.7462993,0.04073977470397949,1,141.94205434986188,-2.2818417295820996,3.079958785156027,126.5335490595051
1783396719.0423675,1783396718.9555595,1783396718.7923675,0.0868079662322998,1,141.94205434986188,-2.2818417295820996,3.079958785156027,126.5335490595051
1783396719.0971916,1783396718.9555595,1783396718.8471916,0.141632080078125,1,141.94205434986188,-2.642171742629497,3.443841639446074,127.49601126548842
1783396719.161324,1783396719.1148384,1783396718.911324,0.04648566246032715,1,143.7764655760089,-2.3940159927749574,2.7273497194457237,131.27604901644963
1783396719.2184234,1783396719.1148384,1783396718.9684234,0.10358500480651855,1,143.7764655760089,-2.979604989631049,3.2969288940112187,132.10575074596952
1783396719.2785861,1783396719.2706978,1783396719.0285861,0.007888317108154297,1,148.28969065501323,-3.1678945874730347,2.8414587803492175,138.10932453409302
1783396719.3374453,1783396719.2706978,1783396719.0874453,0.06674742698669434,1,148.28969065501323,-3.1678945874730347,2.8414587803492175,138.10932453409302
1783396719.4104688,1783396719.2706978,1783396719.1604688,0.1397709846496582,1,148.28969065501323,-3.8531935974099927,3.3504973639992826,138.99180864109937
1783396719.4711237,1783396719.4290233,1783396719.2211237,0.04210042953491211,1,151.0188839831886,-4.177033443229831,3.3480518976298943,141.2864925531344
1783396719.5217953,1783396719.4290233,1783396719.2717953,0.09277200698852539,1,151.0188839831886,-4.177033443229831,3.3480518976298943,141.2864925531344
1783396719.5723302,1783396719.4290233,1783396719.3223302,0.14330697059631348,1,151.0188839831886,-4.8185919852684505,3.799555869362888,141.74351625744228
1783396719.6267424,1783396719.5825279,1783396719.3767424,0.044214487075805664,1,155.07848887865572,-4.2424856753178215,3.028497787170643,144.47886169812037
1783396719.6944075,1783396719.5825279,1783396719.4444075,0.11187958717346191,1,155.07848887865572,-4.998418502497134,3.5048942624583397,144.96183690332435
1783396719.767634,1783396719.7398648,1783396719.517634,0.027769088745117188,1,156.85839519522602,-6.077338920073341,4.007066081606884,146.60131813794396
1783396719.8263896,1783396719.7398648,1783396719.5763896,0.08652472496032715,1,156.85839519522602,-6.077338920073341,4.007066081606884,146.60131813794396
1783396719.8927798,1783396719.7398648,1783396719.6427798,0.15291500091552734,1,156.85839519522602,-6.077338920073341,4.007066081606884,146.60131813794396
1783396719.9524007,1783396719.898596,1783396719.7024007,0.053804636001586914,1,157.59075539879146,-6.070591002272703,3.9773270038255175,146.76800336715502
1783396720.0203724,1783396719.898596,1783396719.7703724,0.12177634239196777,1,157.59075539879146,-6.485064744116619,4.201330145828991,147.06293427080348
1783396720.0730731,1783396720.0542197,1783396719.8230731,0.018853425979614258,1,155.0924088041842,-6.3420526785811,4.457759297126555,144.89703682650924
1783396720.1237738,1783396720.0542197,1783396719.8737738,0.06955409049987793,1,155.0924088041842,-6.3420526785811,4.457759297126555,144.89703682650924
1783396720.177586,1783396720.0542197,1783396719.927586,0.1233663558959961,1,155.0924088041842,-6.192187177771597,4.374348425448388,144.76145959543757
1783396720.2348707,1783396720.20417,1783396719.9848707,0.03070068359375,1,154.51085917749262,-6.192187177771597,4.374348425448388,144.76145959543757
1783396720.2988632,1783396720.20417,1783396720.0488632,0.09469318389892578,1,154.51085917749262,-5.497165053038204,3.9570477281854957,144.2523673897173
1783396720.3555527,1783396720.20417,1783396720.1055527,0.1513826847076416,1,154.51085917749262,-5.497165053038204,3.9570477281854957,144.2523673897173
1783396720.4107628,1783396720.3650532,1783396720.1607628,0.04570960998535156,1,154.6492114893204,-5.118438280342051,3.607007891791954,144.8273145696384
